run,xign,yign,fuel,slp,asp,ws,wd,m1,m10,m100,cc,ch,cbh,cbd,lhc,lwc,firearea
1661,-918.2,576.9,101,30,187,13.4,335.5,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1662,-447.6,-791.5,101,8,248,14.5,316.5,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1663,172.5,-619.5,101,7,148,22.1,96.5,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
1664,225.7,-733.5,101,17,304,26.8,73.7,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1665,-630.7,108.4,101,41,13,25.0,167.8,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
1666,456.3,-459.7,101,11,223,3.8,225.5,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
1667,-550.3,391.6,101,0,166,8.7,3.2,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
1668,-150.9,-713.5,101,40,105,17.0,347.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
1669,-896.4,769.9,101,2,163,1.7,299.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1670,126.2,-228.5,101,27,337,29.2,262.7,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
1671,-383.5,-260.2,101,28,264,21.5,209.1,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
1672,41.0,-249.8,101,25,299,4.4,60.4,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1673,747.7,873.6,101,32,245,1.6,335.3,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
1674,-307.8,-693.2,101,26,213,30.9,337.1,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
1675,-326.5,-65.8,101,21,271,0.5,226.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1676,-432.8,-550.6,101,26,198,19.2,144.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
1677,698.4,212.2,101,43,99,24.7,24.3,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1678,-189.4,-849.3,101,16,234,18.7,39.2,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
1679,0.8,71.9,101,15,188,20.0,230.9,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
1680,610.3,-463.1,101,3,68,18.7,54.1,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1681,279.8,-307.0,101,34,22,24.6,65.5,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
1682,-737.4,-228.2,101,15,77,4.4,238.8,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
1683,270.4,-344.9,101,13,32,7.6,355.5,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
1684,-934.8,-542.1,101,36,18,4.6,166.1,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
1685,625.2,828.9,101,10,187,16.7,152.9,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
1686,-419.4,-951.8,101,42,194,21.5,330.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
1687,-876.6,-525.9,101,24,202,19.5,12.0,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1688,321.5,-775.9,101,22,256,13.1,95.8,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1689,682.8,-773.9,101,36,272,9.1,234.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1690,-681.0,-209.0,101,4,268,16.3,159.3,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1691,-29.8,-823.0,101,7,346,5.0,246.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1692,390.7,900.2,101,38,250,18.9,202.7,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
1693,659.4,848.0,101,10,50,24.1,141.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1694,349.2,-384.7,101,21,261,1.6,123.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1695,573.6,-192.8,101,40,195,13.1,260.9,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
1696,493.3,609.1,101,10,131,20.3,20.7,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
1697,25.8,-494.8,101,5,249,12.7,209.2,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
1698,261.3,553.0,101,29,42,9.2,75.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
1699,453.5,649.2,101,38,201,18.3,96.8,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1700,-332.0,-957.1,101,12,310,9.5,313.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1701,84.7,-376.7,101,31,244,7.7,350.4,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
1702,-882.2,517.3,101,21,344,3.6,248.5,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
1703,123.8,-712.4,101,25,246,17.7,160.6,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
1704,168.8,955.9,101,9,304,24.7,43.9,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
1705,268.1,-109.4,101,25,218,18.3,74.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1706,62.4,83.1,101,30,255,5.2,346.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1707,-435.1,64.5,101,1,10,15.0,192.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
1708,-755.3,-278.3,101,10,6,9.8,223.1,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1709,-955.2,-512.6,101,8,207,13.4,28.6,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
1710,-476.5,98.4,101,28,87,26.6,338.1,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
1711,597.7,-89.4,101,45,276,1.4,297.0,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
1712,932.6,-403.7,101,17,301,0.7,234.5,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
1713,-408.7,-239.3,101,5,333,15.9,48.2,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1714,-919.9,796.0,101,17,248,15.6,304.0,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1715,438.5,861.7,101,5,31,26.7,357.3,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1716,-93.7,-96.2,101,18,250,18.7,46.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
1717,665.6,-456.2,101,2,56,12.8,18.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1718,-147.1,681.4,101,6,49,13.2,201.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1719,-631.1,-595.0,101,30,319,3.2,168.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
1720,444.3,-65.9,101,27,299,30.6,351.7,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
1721,-741.5,47.5,101,19,24,8.3,328.6,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
1722,419.5,-402.1,101,29,35,16.2,163.4,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
1723,655.4,-789.5,101,8,346,12.9,268.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
1724,612.1,-398.9,101,20,319,14.5,263.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1725,190.1,-471.5,101,27,226,14.6,249.7,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1726,869.3,162.9,101,35,223,11.1,306.1,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
1727,-836.7,-323.1,101,40,128,10.7,285.0,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1728,-76.9,-226.8,101,3,84,31.0,31.2,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1729,-243.4,561.4,101,25,51,21.4,359.6,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
1730,-453.2,-239.8,101,16,185,11.4,68.9,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
1731,53.8,392.4,101,1,272,11.4,329.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
1732,-383.8,251.9,101,42,173,15.9,256.6,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1733,-122.9,-63.8,101,35,253,8.1,273.7,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
1734,139.8,312.2,101,33,106,10.2,215.3,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
1735,905.6,739.3,101,18,155,27.1,264.2,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1736,579.5,-336.8,101,31,7,10.1,347.0,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1737,-243.1,-595.6,101,3,73,7.3,78.2,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
1738,-134.0,335.7,101,16,267,3.8,143.6,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
1739,-439.0,-879.7,101,12,101,30.3,289.4,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
1740,765.7,389.4,101,11,339,26.0,112.0,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1741,793.6,-37.6,101,29,356,1.7,73.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1742,666.9,-442.0,101,34,27,26.3,309.7,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
1743,-880.9,-176.6,101,34,202,11.4,206.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1744,-405.1,690.6,101,26,276,0.8,327.6,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
1745,-881.0,123.1,101,45,247,3.5,162.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1746,709.5,-659.4,101,39,41,22.7,278.3,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
1747,-804.7,-93.9,101,38,213,25.2,38.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
1748,915.2,877.4,101,11,78,27.0,53.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1749,893.9,-381.4,101,13,244,10.3,260.7,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
1750,485.5,589.7,101,33,175,10.5,331.1,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
1751,729.4,625.1,101,41,141,21.5,142.5,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
1752,-866.2,597.2,101,20,69,16.1,13.9,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1753,-227.8,236.9,101,7,294,25.6,286.0,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
1754,564.5,-98.3,101,7,14,23.7,298.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
1755,-910.4,-184.8,101,28,126,15.4,300.1,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
1756,-386.7,-686.0,101,31,12,7.5,111.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
1757,438.4,-729.0,101,17,337,2.8,202.0,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1758,-666.7,384.2,101,24,45,24.7,195.1,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1759,-320.4,-430.8,101,36,46,11.7,65.1,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
1760,247.5,322.0,101,7,124,4.8,262.5,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
1761,-937.6,550.6,101,40,193,18.6,78.1,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
1762,465.8,275.4,101,25,341,26.8,223.2,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
1763,489.5,175.1,101,2,132,9.7,98.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
1764,522.0,453.6,101,36,313,22.7,278.4,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1765,470.9,-715.2,101,28,231,25.6,75.5,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
1766,-666.8,613.6,101,42,175,24.1,239.2,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
1767,-933.9,186.9,101,6,301,28.6,54.9,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
1768,809.4,648.0,101,28,195,21.4,337.9,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1769,633.0,821.7,101,2,141,14.1,234.7,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1770,-461.8,-189.9,101,36,212,4.4,294.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
1771,-58.9,942.1,101,9,277,16.4,331.3,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1772,-463.6,-851.2,101,19,301,16.6,179.2,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1773,471.6,919.3,101,22,170,15.0,357.9,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
1774,-354.2,336.9,101,5,228,9.0,219.9,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
1775,-860.7,-359.1,101,23,60,12.4,198.8,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
1776,-678.3,684.3,101,6,37,6.8,100.7,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1777,-191.4,-831.7,101,7,346,10.7,8.1,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
1778,-711.1,77.6,101,30,304,28.4,282.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1779,782.3,-481.5,101,18,88,24.2,40.9,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1780,-247.9,-832.1,101,3,117,18.8,215.2,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1781,-41.9,-380.3,101,42,338,2.1,235.3,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
1782,910.6,-283.0,101,42,353,0.8,302.4,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
1783,-37.9,-699.8,101,34,236,5.9,204.7,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
1784,368.3,681.1,101,5,59,6.1,30.6,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
1785,-306.9,321.5,101,45,36,25.1,68.6,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
1786,892.5,882.0,101,1,323,27.0,187.9,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
1787,237.5,-72.7,101,24,198,19.9,171.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
1788,-603.2,-642.4,101,8,213,4.6,346.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1789,154.5,406.0,101,21,223,8.1,91.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
1790,780.0,32.4,101,5,154,1.6,84.2,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1791,547.8,-813.7,101,0,259,18.0,333.1,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
1792,-358.5,-394.3,101,41,280,12.5,38.2,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1793,959.4,676.1,101,44,41,9.5,259.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1794,-815.6,-302.2,101,30,89,17.0,182.5,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
1795,-822.2,612.1,101,31,108,26.3,49.3,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
1796,800.7,482.0,101,44,37,26.1,321.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1797,-884.4,624.6,101,41,1,15.5,131.7,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
1798,-844.3,537.5,101,18,296,6.1,75.0,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
1799,588.9,730.4,101,27,255,24.8,134.9,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
1800,945.2,44.4,101,31,11,7.3,134.6,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
1801,-902.5,-926.1,101,13,355,13.1,40.3,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
1802,-315.3,-193.9,101,0,9,15.4,327.0,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
1803,-574.4,-506.3,101,2,262,9.9,141.5,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
1804,-932.7,-791.2,101,44,182,8.2,231.6,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
1805,-594.9,-323.2,101,19,321,0.8,69.8,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
1806,865.3,696.4,101,28,197,11.1,176.1,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
1807,-649.0,-351.3,101,42,268,11.9,326.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
1808,177.7,-414.0,101,9,215,9.0,2.9,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
1809,-371.4,-825.9,101,39,229,7.9,218.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
1810,204.5,835.9,101,37,317,22.8,159.7,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1811,-448.8,643.2,101,4,246,24.2,158.3,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1812,-431.9,413.8,101,40,274,4.3,345.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
1813,509.3,-886.8,101,6,170,21.9,67.5,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
1814,333.5,76.8,101,9,50,4.8,19.5,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
1815,474.1,-210.3,101,14,92,19.1,116.7,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
1816,-487.4,809.9,101,32,67,1.6,240.2,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
1817,617.2,-266.8,101,3,276,12.9,105.3,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1818,784.9,809.2,101,7,120,0.3,163.4,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
1819,137.7,-468.6,101,26,117,27.1,21.4,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
1820,869.5,346.2,101,13,11,27.3,164.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
1821,-623.3,-741.3,101,1,136,15.0,257.5,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1822,650.8,-204.6,101,15,156,22.1,124.4,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
1823,753.4,730.6,101,36,319,14.6,79.0,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1824,14.4,-308.5,101,44,201,25.9,4.9,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1825,256.3,680.4,101,29,125,13.5,101.5,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
1826,-110.6,44.2,101,29,352,19.8,89.3,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
1827,868.0,577.0,101,0,348,11.7,6.1,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
1828,487.3,-150.2,101,5,98,24.6,210.1,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1829,-847.1,104.1,101,19,249,4.5,171.3,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
1830,-431.6,584.6,101,14,121,28.3,257.6,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
1831,-19.7,113.8,101,13,358,13.3,289.8,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
1832,500.5,-136.0,101,33,3,3.4,111.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1833,788.0,-422.2,101,37,213,5.5,59.4,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
1834,-336.9,782.7,101,42,240,15.4,162.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
1835,-422.4,-756.5,101,8,212,12.4,267.0,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
1836,-336.1,652.2,101,6,166,2.6,336.6,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
1837,28.1,417.5,101,11,230,25.4,289.5,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
1838,83.5,-565.3,101,2,212,5.1,216.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
1839,-571.7,-928.2,101,26,196,26.3,9.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
1840,524.3,-910.8,101,20,189,16.5,256.7,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
1841,-810.6,-93.0,101,19,88,11.5,70.1,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1842,-546.5,276.9,101,7,65,16.3,219.9,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
1843,231.7,846.9,101,23,316,11.9,11.2,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
1844,741.5,-899.8,101,8,218,9.1,286.4,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1845,358.6,-273.8,101,13,169,2.4,313.4,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
1846,-860.6,-775.0,101,24,308,16.9,152.0,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1847,209.6,-9.1,101,13,193,13.8,187.1,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1848,-335.7,542.0,101,44,360,15.9,219.5,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1849,-695.0,-794.1,101,41,233,11.0,48.1,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
1850,-525.6,-578.7,101,5,121,24.4,225.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1851,948.9,284.0,101,9,21,12.2,180.7,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
1852,-925.4,221.0,101,44,98,9.7,359.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1853,265.1,-657.2,101,45,325,23.2,225.3,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1854,-26.2,644.4,101,44,60,30.9,339.2,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
1855,-331.8,495.1,101,19,148,6.4,343.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
1856,800.9,-608.2,101,41,166,19.1,201.9,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
1857,520.0,-275.1,101,20,37,20.7,327.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1858,-934.6,394.2,101,6,53,26.7,179.9,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
1859,127.8,804.8,101,0,340,30.5,136.1,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
1860,106.9,371.2,101,40,331,12.5,65.2,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
1861,-279.4,95.9,101,27,305,19.7,294.5,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1862,950.8,937.5,101,35,191,17.4,97.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
1863,477.9,-689.6,101,10,251,20.4,302.1,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
1864,-244.8,-559.3,101,36,40,12.9,168.1,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1865,-645.9,-153.0,101,24,320,9.5,165.7,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
1866,383.1,-569.1,101,14,275,5.5,200.1,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1867,268.3,755.4,101,38,33,25.5,355.3,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1868,-157.1,-614.1,101,43,119,6.3,259.4,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
1869,367.9,38.1,101,33,270,19.4,71.4,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
1870,948.5,-644.0,101,1,242,16.4,137.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
1871,154.0,-938.1,101,44,120,9.3,315.5,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1872,567.4,757.2,101,20,354,6.2,350.9,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1873,-446.8,-813.0,101,13,207,27.4,91.3,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1874,354.1,-118.8,101,8,221,19.3,74.8,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
1875,-179.4,-645.9,101,27,306,11.0,270.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
1876,-551.3,483.1,101,15,168,19.4,337.5,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1877,-179.0,405.8,101,16,110,0.2,5.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1878,-501.1,3.3,101,28,95,6.5,299.3,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
1879,-557.6,776.4,101,22,256,21.1,271.0,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1880,312.4,389.3,101,41,337,13.7,230.4,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1881,-510.4,-302.0,101,27,34,21.4,250.8,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
1882,-76.0,-929.3,101,39,133,23.6,314.4,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
1883,495.6,112.8,101,27,350,25.6,37.6,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
1884,-438.2,-546.7,101,10,357,4.9,298.0,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
1885,-760.1,669.0,101,24,253,4.4,254.1,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1886,539.7,-747.2,101,11,0,17.8,298.0,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1887,-294.6,-881.3,101,19,259,20.1,338.0,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
1888,789.8,-572.3,101,21,239,21.4,81.2,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1889,698.0,-568.1,101,16,149,27.5,198.7,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1890,-871.5,-400.7,101,4,23,26.4,56.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
1891,-156.5,100.2,101,18,276,4.5,107.7,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
1892,-382.6,757.4,101,44,354,6.1,97.8,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
1893,473.5,-138.1,101,26,352,0.0,146.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
1894,102.9,40.8,101,20,235,28.8,27.9,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
1895,324.9,580.7,101,45,244,5.9,226.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1896,797.1,-719.4,101,5,149,21.8,329.2,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1897,-663.8,755.9,101,18,39,25.6,134.8,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
1898,-714.1,582.9,101,36,61,15.0,294.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
1899,-386.1,-118.8,101,40,85,15.0,261.0,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
1900,-155.8,-509.0,101,25,282,20.6,169.0,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
1901,821.0,-85.5,101,41,91,30.3,23.9,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
1902,898.5,505.0,101,6,246,5.8,253.4,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1903,-937.4,502.1,101,9,52,5.2,254.4,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
1904,-693.8,494.6,101,38,341,15.3,169.5,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1905,568.8,-239.5,101,23,130,20.3,168.8,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
1906,234.7,933.0,101,27,176,2.4,281.0,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
1907,-820.5,477.2,101,15,143,13.7,123.4,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
1908,583.2,-861.2,101,20,161,24.7,328.9,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
1909,501.5,481.9,101,0,289,20.0,142.9,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
1910,-294.5,-420.8,101,15,66,11.2,100.2,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
1911,-515.7,-15.3,101,34,182,1.7,305.5,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
1912,-28.2,-737.0,101,18,247,21.7,171.8,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
1913,917.4,-548.3,101,21,24,16.7,89.4,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
